"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"23087",187.411733882123,0.926347537857811,0.61358499983295,1.50972976541149,0.131112392899823,0.441428413840292
"23089",2407.40967420419,0.0696595239956737,0.475014190845378,0.146647248309995,0.883410458048197,0.943734552622888
"2309",353.047952806892,0.389412932350132,0.430744684116763,0.904045822756046,0.365971104197965,0.622484010781453
"23090",2.14197275182286,1.77389921494014,1.63346360890704,1.08597412594154,0.277490439678975,NA
"23091",919.292606862399,-0.223129311327315,0.385107901688553,-0.579394269369642,0.562323169974821,0.757040280001391
"23092",77.7882038691448,-0.725789261195614,0.522190867431225,-1.38989267423602,0.164561470499686,0.471293344978145
"23093",69.6761065408315,0.0317442156060364,0.491660226563965,0.0645653520275278,0.948520072201173,0.97690098774735
"23094",1320.51060245931,1.23227646410487,0.837100507531265,1.47207707201019,0.141000066192683,0.449768088125841
"23095",228.342566287262,-0.272008830255365,0.441583050745859,-0.615985667466011,0.537903979271749,0.739385803064425
"23096",20.2984495127687,-0.601495387425438,0.660241443028456,-0.911023374519546,0.362283057857865,NA
"23097",50.6729246485266,0.694600642226778,0.614938510407465,1.12954487395257,0.258668050761415,NA
"23098",44.3086941705538,-1.2794990667835,0.561101998778724,-2.28033239868761,0.0225879816558369,NA
"23099",758.916713443825,0.105242341581588,0.426840378466925,0.24656135382408,0.805247716418942,0.899526921489757
"231",1834.69599726049,-0.280691477046296,0.405085217880016,-0.692919575084162,0.488360024379765,0.70805864079713
"2310",35.4547612775799,1.00570087840473,0.56997682312448,1.76445925097745,0.0776546901324635,NA
"23101",42.2826865315964,-0.141975476626966,0.51590463725786,-0.275197132132006,0.78316479016661,NA
"23102",44.9352450578761,-0.454566880877021,0.554451313648909,-0.819849948384941,0.412301652765945,NA
"23105",101.281809407869,-0.230910680095544,0.639166530457646,-0.361268416120304,0.717898801874258,0.852539744482581
"23107",588.631542231417,-0.360115625195554,0.413534232016716,-0.870824220377957,0.383850138457919,0.635194042900484
"23108",425.214451499311,0.0499254373044233,0.458078852209497,0.108988740832747,0.913211420648645,0.958102872402773
"23109",0.981912595306299,-0.927488159583622,2.15666194191681,-0.430057275809895,0.667153977721934,NA
"23111",398.336304335652,0.794240598364722,0.507298167764884,1.56562875411927,0.117435554346531,0.428041375635683
"23112",5388.18659282685,0.868156359269515,0.592199072575379,1.4659873672109,0.142651728456089,0.451181884261815
"23113",99.6982220600846,-1.40648253474554,0.567176077894007,-2.47979876014513,0.0131456551303951,0.198256927594876
"23114",256.820795881619,-0.435995878433466,0.498171424708109,-0.87519246751041,0.381469191026901,0.633888106435487
"23116",175.315404312807,0.00427779589408946,0.421133331260993,0.0101578183832672,0.991895372915083,0.996138426501097
"23117",8.25520846580924,-0.707486264766462,0.881358449796671,-0.802722507431203,0.422135140821342,NA
"23118",142.135374503106,0.330600089981586,0.466085982008367,0.709311377606827,0.478131269465859,0.701001643497217
"23119",21.8711263604844,0.0321563682368868,0.640122813124698,0.050234685559664,0.95993537135628,NA
"2312",5.0481496104137,0.0351836203106228,1.13346234341216,0.0310408374085958,0.975236971809364,NA
"23120",46.1758854419617,0.231971687098518,0.51496200543116,0.450463693732698,0.65237612728238,NA
"23122",129.059301860075,0.268411441874567,0.479515517261485,0.559755486970404,0.575646229393318,0.764256794461359
"23125",307.485602345329,-1.89936336558196,0.681086665203984,-2.78872493416547,0.00529159870120049,0.154764937608292
"23126",1012.13089866739,0.595515052157366,0.451277210296642,1.31962137366944,0.186961463098186,0.490164124746539
"23127",35.1586783433837,0.5501464040315,0.734106121933834,0.749409911719937,0.453610178726497,NA
"23129",34.722096978266,-0.228795713465079,0.536490718693909,-0.426467235112817,0.669767418000494,NA
"2313",14.3917804509779,0.371625600939312,0.787596779667974,0.471847537385789,0.637035616957632,NA
"23130",27.1316251115617,-1.02592857946291,0.586545940525197,-1.74910183257648,0.0802734185254909,NA
"23131",467.936952818951,0.0383391941865019,0.401405293663676,0.0955124279417825,0.923907819319793,0.964451393397275
"23132",67.3379796301479,-1.50352449310963,0.543088593452225,-2.76847002724223,0.00563201657588696,0.154764937608292
"23133",138.261952639463,-1.19483503507088,0.518742637021305,-2.30332914589745,0.0212603309627983,0.236524411051496
"23135",82.6642724253517,-0.230980678708077,0.570534118714608,-0.404849896143754,0.68558784956185,0.836007186162916
"23136",163.96115231001,-0.0394487521516288,0.408377424022525,-0.0965987584794917,0.923045042475011,0.963891469993294
"23137",504.927030753385,-0.19112112528515,0.423818797410585,-0.45095009105978,0.652025520217398,0.816064789021671
"23138",10.4395452749366,0.052211139367376,0.874042995173968,0.0597352071415937,0.952366530546781,NA
"23139",62.1522637586901,-1.23734697561285,0.610733820554545,-2.02600041780777,0.0427647418287567,0.310376598134918
"2314",507.234798745564,-2.49530012655929,0.711224162970398,-3.50845803120324,0.000450712340804458,0.0723986349544845
"23140",96.081358345962,-0.597270726012397,0.500981969849443,-1.19220004303127,0.233182816570938,0.527010399818582
"23141",134.232231266026,-0.876441627645027,0.526064105520086,-1.66603579002705,0.0957062861538985,0.41043876160426
"23142",360.017538285502,0.737263147735516,0.499670202925607,1.47549952632513,0.140078295530959,0.449768088125841
"23143",43.5411626535237,0.337140617796436,0.495341552104323,0.680622524729021,0.496110370522861,NA
"23144",33.5166837258028,-1.10067783971998,0.786137527423446,-1.40010850687593,0.1614808280164,NA
"23145",11.8143891694241,0.299606501486401,0.78133019346789,0.383456960950932,0.701380976075914,NA
"23148",12.4008375712445,-1.64670513842963,0.84681632689545,-1.94458359638233,0.0518251151524456,NA
"23149",2.18503000318686,-1.3868893027155,1.6447300246104,-0.843232191279552,0.39909859796935,NA
"2315",2.26117123448961,-0.78106648890358,1.47149582968522,-0.530797623171427,0.595559027309259,NA
"23150",92.5331544419111,-0.159187417708735,0.481234410987125,-0.330789764975876,0.740803292452481,0.865411420335777
"23151",47.5963337885445,0.405488266369861,0.607056864810501,0.667957632760546,0.504160637059861,NA
"23152",11.7444992756829,-1.96175000386253,0.877807941166972,-2.23482827149473,0.0254286250407355,NA
"23154",59.0813624102097,-0.143563695166198,0.577642124900121,-0.248533978007614,0.803721283938054,NA
"23155",448.429553597944,-0.222354531305571,0.414230625705945,-0.536789212353933,0.591413224072945,0.774285666901657
"23157",327.701758665249,0.33004162374416,0.481554871504864,0.685366597398913,0.493112616522671,0.710031776543061
"23158",81.7248879016993,0.501864749254451,0.622003747901997,0.8068516483176,0.41975195864331,0.662229987468293
"2316",177.305378197936,-3.49476378942027,0.799022584026148,-4.37379851244092,1.22103083960495e-05,0.0183125825070095
"23160",897.202418855818,0.291289044970066,0.517627342175625,0.562738907388,0.573612686339145,0.763593741803026
"23161",282.938449189961,0.850888814873303,0.518941405436972,1.63966260151629,0.101075338991216,0.415280016025606
"23162",16.4007199563772,-0.861064846197146,0.670781494626072,-1.2836741220435,0.199256002665785,NA
"23163",173.119495593814,-1.14106347517654,0.516477681988339,-2.20931806924099,0.0271525252450548,0.258657525536514
"23164",99.0061823242491,-1.04273984902849,0.497301862085964,-2.09679457996527,0.0360117636028106,0.285475071469553
"23165",94.0127534244236,-0.163265824224176,0.46510518600838,-0.351029894173734,0.725565921378285,0.856246782300964
"23166",7.06242856591395,-0.560865385183158,0.956594740107879,-0.586314519270623,0.557664175769045,NA
"23167",145.822360802701,0.952206470382876,0.516408290385798,1.84390236971506,0.0651973696955507,0.36622522511194
"23168",257.320965880918,-0.0598352262629122,0.428806217863425,-0.139539082621161,0.889024174551065,0.94625498886724
"23169",155.616713488335,1.29637205306689,0.646877252775635,2.00404643617377,0.0450650863796115,0.316180789955343
"2317",800.739804520933,-1.85172493088366,0.60665428485542,-3.05235613941962,0.00227052536894152,0.113591366276133
"23170",38.6110721923688,-1.03104617588175,0.623453052729298,-1.65376714632822,0.0981748336718888,NA
"23171",72.3945121158803,0.164244244116558,0.473545960037653,0.346839077886967,0.728712217415279,0.858146503235279
"23172",147.713016387245,0.202053783731465,0.464639870204095,0.43486105409489,0.663663285182217,0.824044079078978
"23173",250.670852837984,-0.253583319055535,0.459753101658494,-0.551564128965676,0.58124701850365,0.768205433343233
"23174",135.23524767664,-0.0734359539841724,0.421387482616557,-0.174271797368494,0.861651862507926,0.933118435191558
"23175",334.793835111685,-0.443685556348367,0.412615954291559,-1.07529908073999,0.282240847650834,0.567159446474265
"23176",88.533762479,-0.0711446664738967,0.460778991600896,-0.154400846763254,0.87729368604513,0.940961163832694
"23177",188.246235860429,-0.279167946215863,0.429356325384068,-0.650201079409139,0.515562343917901,0.724125954495986
"23178",28.0519536335816,-0.638374871050444,0.647848622631972,-0.985376596861409,0.324439120886232,NA
"23179",115.300949870963,0.256121387158166,0.438139608733953,0.584565700184591,0.558839776473425,0.754783087536381
"2318",19.685092590862,-3.6074660185517,1.05264260750507,-3.42705681190502,0.000610161400081348,NA
"23180",11.4620327080245,0.0612726236821056,0.725062305744513,0.0845067012816081,0.932653575049924,NA
"23181",172.612236197361,-0.582088071107409,0.540199850757479,-1.07754208056739,0.281238161824467,0.566131341645444
"23184",2211.11466720567,-0.422794932237071,0.390155686268615,-1.08365697878355,0.278516917192553,0.564207565172096
"23185",1049.30751314167,0.571324750788864,0.43531817519845,1.31243027132605,0.189374998677561,0.492460830506155
"23186",65.8995248389605,0.0163605626624535,0.466086029116337,0.0351020233184673,0.971998388033193,0.986255098844506
"23187",64.7427978443544,-0.60969470147313,0.519456782734908,-1.173715931214,0.240508826909447,0.533175141660772
"23189",160.417875588953,-0.683958840105513,0.541973687073595,-1.26197794545815,0.206956722454707,0.506385823301789
"2319",501.174861031765,-1.06741157351771,0.477203893966563,-2.23680398884697,0.0252991537398888,0.251130448156372
"23190",2597.10170299155,0.212002234884433,0.423474368552474,0.500625895279335,0.616634434381368,0.79307555572353
"23191",452.709799463323,-1.35897214716144,0.565835471308803,-2.40170900565507,0.0163186838926123,0.209850940619043
"23192",236.655082637022,-0.682645060000554,0.494088756711672,-1.38162435539677,0.167087071722327,0.472718248853231
"23193",1877.82921263642,-0.98588023908738,0.459601221309772,-2.14507750061633,0.0319466510205869,0.27507052906142
"23194",5.57233318542042,0.73273466118657,0.989694841575445,0.740364231888051,0.459079016012851,NA
"23195",181.136923903846,-0.711406810860084,0.485198186588018,-1.46621902250459,0.142588627884709,0.451181884261815
"23196",304.400676162695,0.186015063139006,0.411054338480332,0.452531565113031,0.650886086917174,0.815589573260386
"23197",960.400871694254,-0.396037837683608,0.420257306948817,-0.942369903236071,0.346003290535748,0.608309919997365
"23198",202.025475438452,0.497992752508926,0.472014777645422,1.05503635922818,0.291408696130476,0.57084681681015
"23199",206.39596082361,0.336210185928747,0.497241645814769,0.676150496963786,0.498945098590908,0.713048195830927
"23200",61.5792353410004,0.403049860750363,0.521872954493875,0.772314137530369,0.439928394092167,0.676972164085358
"23201",17.5247867438669,-1.14486949161086,0.644059104767571,-1.77758451535907,0.0754721188274977,NA
"23203",308.987953044999,-0.551599610369074,0.49861615060147,-1.10626101802698,0.26861355914888,0.555392035941105
"23204",4544.29966855048,-0.0396004806724252,0.431609958802872,-0.0917506185034803,0.926896179215549,0.966274690822713
"23205",3.49752585475789,0.290536069285769,1.15703948171902,0.251102986437522,0.801734487022035,NA
"23207",114.267544916145,-0.750023212041805,0.533672346087457,-1.40540018147932,0.159902312818018,0.466560094379149
"23208",1158.71272060208,-0.229008368434336,0.465716923645798,-0.491732975133429,0.622908123880356,0.79711345663851
"23209",0.718142763297436,-0.202741624449238,2.70285888462778,-0.0750100664160863,0.940206702617064,NA
"2321",328.107097078459,1.04736876834297,0.906880035622218,1.15491435162575,0.248125501720343,0.539885240910519
"23210",338.140654260222,-0.931588934301719,0.511796264238491,-1.82023394736545,0.0687233854391872,0.371540640840712
"23211",947.779591230201,1.4777764938046,0.854198934072677,1.73001444377694,0.0836276946584566,0.392807024487478
"23212",26.3843325422058,-1.18020889200872,0.702301072359893,-1.68048852330946,0.0928623054126156,NA
"23213",91.8822064903296,0.102861786898104,0.45372623305952,0.226704517842173,0.820653513849747,0.907695527036516
"23214",151.42655466196,-1.56103318840938,0.56855909816071,-2.74559530127885,0.00604012215570367,0.157962273834828
"23215",2012.06896715256,-0.119868944675848,0.389014494164832,-0.308134906215236,0.757979681254659,0.874821111144657
"23216",55.1319179569004,-0.246924958286835,0.550173188211736,-0.448813143892801,0.653566456201625,NA
"23217",63.0728826395812,0.75589630808976,0.687733545936619,1.09911216714071,0.271719143439393,0.557816250522665
"23218",36.9083128421615,-2.51110249039967,0.766169145190122,-3.27747796444681,0.00104738905440539,NA
"23219",34.7023345369178,0.780562512885485,0.653103688985845,1.19515863414822,0.232025056920743,NA
"2322",3.11380419555789,-0.36691708383117,1.28736270995205,-0.285014534749756,0.775633006445156,NA
"23220",54.5581021651341,-0.685886446152574,0.531671565573113,-1.29005666386019,0.19703098487163,NA
"23221",25.561590637362,-1.45192608022331,0.656039273096279,-2.21316945458269,0.026885965139335,NA
"23223",153.900372260122,-1.87414303441312,0.661117547082885,-2.83481060619641,0.00458528601510094,0.147827037867127
"23224",508.390727614286,0.295923781222809,0.461946092244295,0.64060241268653,0.521781031633989,0.729155544206472
"23225",92.9442309955136,-1.15087822504357,0.531990136664207,-2.1633450429364,0.0305146511103297,0.271753649638672
"23228",65.002223965792,0.487351049548529,0.565690365683077,0.861515555351641,0.388954157607692,0.639814609467562
"23229",415.532219720888,-0.462889380740414,0.433731856338791,-1.06722477027108,0.285870349714769,0.568067703423247
"2323",14.5945839468729,-0.0969361615055901,0.689382833103102,-0.140612961116618,0.888175708485662,NA
"23230",148.642960584494,1.36017168694277,0.603058838969158,2.25545435876173,0.0241048240254646,0.247601170745007
"23231",162.91619458465,-0.704178235512164,0.476573080698854,-1.47758709845622,0.139518329683653,0.449768088125841
"23232",23.849873943352,1.16851677007977,0.689751088511237,1.69411370209201,0.0902436790959591,NA
"23233",22.0505056763545,-0.456513575518365,0.668286314037117,-0.683110765445078,0.494536853321288,NA
"23234",185.734037514865,-0.298271911700084,0.457207946151139,-0.652376919979174,0.51415804959958,0.723138418146506
"23235",103.49019903635,-0.52055074942569,0.503625414101812,-1.03360699212144,0.301319929281797,0.576931257319978
"23236",62.3879884640858,0.350146935995244,0.477719011772776,0.732955832542391,0.46358536822101,0.692001740317383
