Geneid	SRR3617193	SRR3617194	SRR3617195	SRR3617196	SRR3617202	SRR3617214
143872	19	17	4	17	36	16
143879	336	572	87	245	936	579
143884	346	477	73	267	597	436
143888	69	161	11	30	226	144
1439	5	3	1	1	20	4
143903	5	17	14	11	41	26
143941	0	0	0	1	0	0
1440	3	2	325	0	18	10
144097	5	13	8	17	10	7
1441	1	0	1	2	4	1
144100	7	9	16	45	29	16
144108	310	319	171	310	431	303
144110	11	19	3	50	55	26
144124	1	0	0	0	3	0
144125	0	1	0	0	2	0
144132	14	19	41	79	59	34
144165	25	39	15	57	65	49
144193	5	2	2	0	23	5
144195	1	4	2	1	6	5
1442	0	0	0	0	0	0
144203	3	1	0	0	18	1
144233	60	98	44	113	141	90
144245	36	25	4	11	86	39
1443	0	0	0	0	0	0
144321	10	23	9	15	72	24
144347	0	2	0	0	1	0
144348	169	219	147	240	411	229
144360	0	1	0	1	5	5
144363	741	985	51	239	1778	963
1444	0	0	0	0	0	0
144402	429	890	39	154	1932	829
144404	54	64	34	61	70	69
144406	8	9	12	18	17	9
144423	10	27	4	35	59	27
144438	77	78	17	46	133	74
144448	3	7	0	0	14	6
144453	13	32	10	97	66	44
144455	3	5	1	2	17	5
144481	15	26	14	51	21	31
144486	8	8	4	9	23	8
1445	9	10	23	58	26	18
144501	22	47	390	285	67	58
144535	1	5	3	7	18	13
144568	2	10	1	3	19	8
144571	11	9	2	19	30	15
144577	21	45	28	68	98	49
1446	1	1	0	0	2	1
144608	36	51	9	51	82	56
144699	4	2	7	18	17	5
1447	1	1	0	0	10	3
144715	2	6	0	7	17	4
144717	5	6	21	53	22	17
144742	5	0	0	0	10	2
144776	6	0	0	0	13	5
1448	2	1	0	0	5	0
144809	1	3	0	0	8	2
144811	198	195	26	51	336	198
144983	94	127	128	171	200	136
145165	20	20	10	30	27	30
145173	52	69	6	27	123	74
1452	2242	1930	342	594	2861	1641
145200	25	38	18	43	44	34
145226	5	9	3	46	15	11
145241	0	0	0	2	1	0
145258	1	0	0	2	0	0
145264	0	0	0	0	1	0
145270	0	2	0	2	0	2
145282	61	85	39	96	152	87
1453	32	61	125	274	160	65
145376	53	115	34	86	214	113
145389	119	194	65	201	350	238
1454	169	297	158	466	338	259
145407	23	18	8	51	46	17
145438	4	5	1	7	19	6
145447	0	1	0	2	4	0
145474	8	2	0	3	33	5
145482	298	549	62	299	947	596
145483	13	10	13	28	22	16
145497	3	0	2	4	4	5
1455	59	94	40	75	73	91
145501	0	0	1	1	1	0
145508	14	23	8	38	53	27
145553	373	583	172	1027	990	669
145567	54	39	24	128	82	31
145581	14	5	2	12	20	12
1456	96	146	18	38	277	132
145624	0	1	0	6	7	2
145645	0	0	0	0	2	0
145663	3	0	2	6	2	0
145694	0	0	3	4	2	3
1457	378	667	538	984	1202	732
145741	68	294	80	93	233	163
145748	11	21	25	77	42	34
145757	1	0	0	1	1	0
145773	1	3	0	2	12	5
145781	15	20	26	51	71	26
145783	10	23	19	65	42	23
145788	55	68	10	21	130	71
145814	0	0	0	2	1	0
145820	0	4	0	0	18	5
145837	11	72	3	67	141	65
145845	2	1	0	0	5	1
145853	137	108	16	125	116	91
145858	1	0	0	0	0	1
145864	1	2	0	7	4	1
145873	0	0	0	6	4	1
1459	37	42	75	199	55	43
145942	0	0	0	0	1	0
145946	0	2	0	0	0	0
145957	21	22	13	25	71	31
145978	1	0	0	0	5	0
146	2	1	0	0	1	0
1460	6	14	6	40	17	9
146050	61	82	48	94	161	90
146057	49	35	7	29	87	32
146059	26	27	23	74	41	29
146167	1	9	1	7	20	11
146177	1	3	1	7	17	8
146183	1	3	1	0	4	4
146198	61	81	17	142	194	112
1462	111	172	44	144	236	227
146206	6	11	6	34	12	6
146212	2	1	0	7	8	2
146223	195	229	68	312	386	210
146225	0	1	0	0	2	1
146227	0	1	0	0	0	2
146279	0	0	0	1	8	2
1463	3	1	0	8	7	1
146310	0	0	0	0	0	0
146325	0	0	0	0	2	0
146330	98	118	15	135	144	125
146336	187	435	49	566	217	330
146378	0	1	0	0	0	0
146395	1	2	0	0	0	0
1464	3	10	7	27	10	14
146429	0	0	0	0	0	0
146433	1	4	0	16	13	5
146434	10	26	17	30	45	30
146439	1	2	1	9	6	0
146456	551	135	60	740	301	137
146481	1	0	0	0	0	0
1465	889	1524	2127	4715	2071	1775
146512	0	3	0	3	9	0
146540	114	93	47	124	109	83
146542	16	28	9	56	32	28
146547	1	4	7	22	6	8
146556	6	5	1	8	6	5
146562	5	4	7	28	15	5
1466	84	238	69	337	439	294
146664	1	1	1	9	0	1
146691	54	63	109	417	149	67
146705	7	9	14	91	19	14
146712	15	40	64	201	87	48
146713	12	13	1	23	16	3
146722	20	11	3	38	20	12
146723	7	3	1	1	16	1
146754	2	5	7	19	17	10
146760	6	14	0	20	14	6
146771	4	2	1	3	9	7
146779	0	0	0	0	4	0
1468	8	9	3	28	16	11
146802	0	0	1	3	2	0
146822	0	1	0	0	0	0
146845	4	3	5	15	14	5
146849	0	0	0	1	0	0
146850	2	1	2	1	2	1
146852	0	0	0	0	2	1
146853	0	5	0	1	3	3
146857	11	11	3	14	34	16
146861	2	0	0	0	9	0
146862	0	0	2	0	14	6
146880	18	23	12	51	67	23
146894	0	1	0	0	1	2
1469	0	3	2	16	6	2
146909	0	0	0	1	2	0
146923	150	204	108	342	276	195
146956	4	1	2	23	13	7
147	2	0	1	0	2	0
1470	19	22	7	77	39	20
147007	133	320	121	531	632	381
147011	2	5	1	23	8	4
147015	9	16	15	65	20	14
147040	11	16	13	35	22	6
147081	5	9	2	15	9	15
1471	667	1037	337	4032	1851	1086
147111	0	1	0	2	3	0
147138	1	0	0	3	1	1
147166	93	84	41	206	70	74
147172	158	143	52	183	234	169
147179	177	334	270	494	531	309
147183	0	1	0	2	5	1
147184	223	286	222	499	503	298
147199	0	0	1	0	2	0
1472	0	2	0	0	0	1
1473	0	2	3	2	1	1
147323	0	2	0	0	5	0
147339	67	103	25	50	255	98
147341	0	0	0	0	0	0
147372	15	43	1	13	52	29
147381	2	0	0	0	3	0
1474	1	5	1	15	14	7
147407	0	0	0	1	1	0
147409	0	1	0	1	17	2
147429	12	6	0	6	11	8
147463	6	8	7	10	22	5
147495	17	17	3	362	41	33
1475	9	26	1	0	47	44
147525	28	47	16	66	100	37
1476	2791	4583	2453	8712	6296	5292
147645	0	0	0	2	0	0
147646	0	0	0	0	0	0
147650	12	27	12	56	42	25
147657	129	209	88	166	312	197
147658	0	0	0	0	8	2
147660	71	45	44	41	63	59
147664	0	2	1	0	2	1
147670	10	1	0	0	31	3
147685	16	25	8	20	41	12
147686	20	40	15	55	97	63
147687	35	28	10	48	61	37
147694	119	224	49	118	201	198
147699	55	111	8	203	157	110
1477	168	404	249	867	851	500
147700	2	7	10	43	7	6
147710	1	1	2	6	1	5
147719	0	0	0	1	3	1
147727	771	1089	386	1282	1182	1116
147741	5	1	1	0	8	2
147744	1	0	2	45	6	4
147746	0	0	0	0	0	0
147798	89	163	94	887	451	243
1478	42	121	246	411	220	151
147804	29	45	109	131	90	58
147807	7	3	12	19	7	3
147808	14	10	10	50	26	10
147837	40	69	42	120	148	66
147841	2	1	0	2	5	0
147872	1	0	4	0	5	1
1479	254	440	68	296	857	456
147906	2	3	0	0	7	6
147912	2	10	4	12	16	6
147920	0	1	2	2	4	6
147923	56	121	39	117	271	127
147929	19	50	31	99	114	58
147945	0	0	0	0	5	0
147947	131	297	169	215	456	294
147948	11	22	6	67	107	41
147949	9	18	3	10	35	24
147965	22	25	17	113	71	21
147968	7	7	25	111	40	17
147991	21	25	7	24	49	33
148	2	3	1	0	3	3
148003	0	0	0	0	1	0
148014	3	4	4	14	12	8
148022	9	21	31	79	42	29
148046	1	5	2	11	6	8
148066	0	0	0	0	0	1
148103	9	11	0	15	13	3
148109	0	0	0	1	3	0
148113	0	0	0	0	0	1
148137	24	20	22	207	95	40
148145	3	0	0	0	5	4
148156	18	21	13	33	61	28
148170	0	0	0	8	2	3
148189	69	87	40	144	180	122
148198	5	4	2	3	18	10
1482	2	0	0	0	1	0
148203	198	461	47	128	511	350
148206	79	109	20	112	213	118
148213	42	54	15	25	86	35
148223	17	31	43	144	100	49
148229	1	2	3	18	10	6
148231	0	0	0	0	2	0
148252	0	5	3	33	5	1
148254	58	90	40	146	182	90
148266	35	73	33	57	149	82
148268	42	67	19	72	120	71
148281	0	1	2	1	2	2
148304	59	99	33	208	182	127
148327	47	93	109	486	197	113
148345	139	106	19	834	260	119
148362	85	135	44	80	258	161
148398	149	110	22	393	171	96
148413	80	118	355	813	204	144
148418	14	16	3	23	29	14
148423	164	365	243	554	701	339
148479	36	47	12	40	71	44
1485	0	0	0	0	0	0
148523	115	321	43	646	606	409
148534	45	66	7	33	130	65
148545	0	0	0	0	0	0
148581	0	0	0	1	0	0
1486	126	208	7	68	403	211
148641	38	81	10	63	129	72
148645	4	1	0	5	9	2
148696	3	8	1	6	10	6
1487	22120	7864	2528	2702	5306	6281
148709	6	8	7	5	12	3
148713	0	0	0	0	2	0
148738	0	0	0	0	0	0
148741	0	2	0	5	6	1
148753	6	6	1	11	14	7
148789	537	353	263	262	554	335
1488	139	168	131	533	271	170
148808	56	91	21	94	156	100
148811	5	25	20	19	46	25
148823	0	0	0	1	3	0
148824	2	0	0	0	2	0
148867	642	661	256	339	1244	602
148870	1	0	0	0	3	1
148898	3	3	2	9	15	5
1489	5	7	1	15	1	9
148930	0	0	0	0	0	0
148932	34	75	60	187	160	87
148979	0	2	0	0	6	3
1490	3	114	22	317	211	121
149013	11	5	16	23	9	6
149018	1	2	2	0	0	0
149041	150	203	59	104	449	246
149047	0	0	1	0	10	1
149069	2	2	5	29	12	7
149076	55	48	10	46	60	33
149086	3	1	0	0	1	2
149095	0	0	0	2	1	0
1491	33	37	31	54	78	48
149111	33	54	7	52	79	47
149134	0	0	0	0	0	0
149175	134	151	66	419	214	148
149233	10	11	1	5	45	9
149281	1	0	0	0	8	2
149297	0	0	1	1	3	1
1493	1	1	0	0	4	0
149345	5	18	8	54	16	19
149371	56	87	13	32	126	94
149373	0	0	1	0	0	0
149420	48	89	20	50	162	91
149428	23	16	11	52	41	21
149461	3	1	0	2	7	4
149465	7	2	6	9	21	7
149466	309	400	129	615	565	377
149469	7	18	11	17	45	22
149473	65	107	45	650	268	144
149478	6	5	6	22	18	7
149483	2	1	2	4	3	3
149499	1	0	0	1	3	0
1495	1003	1714	3295	5593	2798	2685
149563	0	0	0	0	0	0
1496	76	79	27	243	143	83
149603	193	227	215	850	294	265
149620	0	1	0	0	0	0
149628	0	0	0	0	8	1
149643	1	2	0	6	7	6
149647	0	0	2	1	3	0
149650	0	0	0	0	2	0
149685	1	2	0	0	3	1
149699	0	0	0	0	0	0
1497	33	49	139	302	133	102
149708	0	0	0	0	0	0
149773	167	123	94	1312	221	129
149775	4	7	2	14	17	4
149830	1	0	0	1	5	3
149837	2	6	3	30	18	13
149840	52	93	30	160	166	137
1499	19251	17154	624	1415	14053	15140
149934	0	1	1	0	1	0
149950	0	0	0	0	0	0
149951	53	67	58	160	136	71
149954	1	0	0	0	0	1
149986	39	57	14	59	64	60
149992	2	3	0	1	8	2
149998	1	0	0	0	4	2
15	0	0	1	0	2	2
150	36	24	4	64	21	22
1500	326	589	809	1206	934	644
150000	10	25	0	1	69	13
150051	2	3	1	4	2	3
150082	28	50	16	18	102	59
150084	3	3	0	6	4	2
150094	26	62	6	19	84	69
1501	44	65	19	236	156	74
150135	0	0	0	4	2	1
150142	0	0	0	0	2	0
150147	0	0	0	0	0	1
150159	24	34	14	29	58	26
150160	1	0	0	0	2	0
150165	0	0	0	0	2	0
150185	0	0	0	0	0	0
150197	1	3	0	6	6	3
150209	10	21	2	69	26	20
150221	0	0	0	0	0	0
150223	9	13	22	43	32	12
150244	48	61	11	111	71	66
150248	0	0	0	0	0	2
150274	228	370	105	320	567	381
150275	654	599	32	37	408	466
150280	3	0	0	0	7	0
150290	43	84	90	275	162	85
150291	375	386	320	972	750	412
150297	99	101	30	500	219	122
1503	62	123	172	263	282	161
150350	2	4	1	1	17	20
150353	34	25	11	19	57	47
150356	2	0	0	8	4	0
150365	9	12	16	14	21	10
150368	7	26	13	261	45	33
150372	2	6	1	19	9	4
150379	0	0	0	2	0	0
150381	331	561	81	327	484	502
150383	60	78	112	291	187	101
150384	0	2	1	9	9	7
1504	4031	2060	507722	11962	3729	2587
150465	55	86	67	117	146	92
150468	12	4	2	7	11	5
150472	244	373	88	399	771	463
150483	2	0	3	8	0	0
150527	0	0	0	0	0	1
150538	0	0	0	0	1	0
150568	4	0	0	0	10	3
150572	0	1	0	0	3	0
150577	1	2	0	1	7	2
150590	126	135	30	185	311	186
150596	2	3	0	1	33	3
1506	61	39	12347	371	62	48
150622	11	6	7	23	15	17
150677	0	1	0	0	0	0
150678	2060	2690	894	3122	2605	2703
150681	0	0	0	0	0	0
150684	728	1100	314	1385	1842	1244
150696	55	44	4	73	65	82
150709	27	20	6	12	105	30
150726	62	119	23	292	153	71
150737	18	22	13	92	73	46
150759	77	62	227	328	285	119
150763	4	4	9	12	12	6
150771	0	1	4	6	3	3
150776	17	28	50	135	52	25
150786	1	11	3	1	11	6
1508	10949	16340	12984	36270	18193	18149
150864	97	65	33	64	175	64
1509	990	960	406	3431	2142	1498
150921	0	0	0	0	0	0
150946	5	15	8	21	23	7
150962	22	30	16	24	65	36
150967	1	1	0	3	2	2
150992	1	0	1	0	1	2
151	0	0	0	0	1	0
1510	86	177	133	1496	234	309
151009	1	4	2	4	3	2
151011	38	84	50	63	223	114
151050	82	91	7	49	158	76
151056	8	9	27	50	9	9
1511	0	0	0	0	2	1
151112	0	1	0	1	15	5
151121	0	0	0	0	0	0
151126	5	0	4	5	14	1
151162	28	35	76	147	82	59
151171	0	0	0	1	2	0
151174	3	9	0	47	17	10
151176	3	1	14	3	3	3
151188	58	124	30	73	221	120
151194	31	43	29	65	153	55
151195	54	89	16	44	124	94
1512	283	484	94	1561	1084	695
151230	24	38	5	25	72	33
151234	0	0	0	0	0	0
151242	4	5	7	18	14	8
151246	44	49	9	16	82	60
151254	17	30	3	25	66	20
151258	2	4	2	8	23	7
151278	0	0	0	0	0	0
151295	0	2	5	13	7	2
1513	111	190	12	75	219	325
151300	4	4	2	0	16	5
151306	3	4	0	22	23	9
151313	10	13	22	104	51	25
151325	0	1	2	0	9	6
151354	240	655	10	71	765	467
151393	26	91	13	45	153	79
1514	1026	2502	1435	3294	3768	3034
151449	0	0	0	0	0	0
151473	8	2	8	10	16	7
151477	26	42	50	52	75	35
1515	227	109	28	2066	195	100
151507	28	23	30	65	57	34
151516	1	3	4	14	2	0
151525	117	146	25	182	324	164
151531	0	0	0	0	3	1
151534	5	9	6	18	27	22
151556	116	198	30	116	227	203
151613	154	188	30	88	356	170
151636	1037	1443	275	326	1704	1229
151647	7	3	1	9	11	2
151648	15	24	1	32	62	16
151649	1	0	0	0	6	4
151651	6	3	3	3	18	2
151658	2	2	0	1	16	0
1517	0	0	0	0	0	1
151742	9	7	4	30	23	12
151760	0	1	0	2	1	0
151790	2	0	0	2	23	5
1518	0	0	0	0	0	0
151827	15	17	0	16	48	26
151835	5	10	11	74	9	3
151871	1	0	0	0	3	1
151877	3	0	4	2	14	3
151887	17	94	50	81	76	96
151888	3	3	0	1	19	2
1519	60	68	4	48	152	80
151903	563	968	1005	4048	1676	1065
151963	47	52	21	102	107	74
151987	60	81	19	55	107	66
152	0	0	0	1	1	1
1520	428	495	267	409	890	630
152002	34	41	12	58	66	46
152006	66	136	88	157	231	145
152007	115	263	49	547	357	315
152015	4	2	2	7	5	4
152024	0	1	0	0	6	1
152065	0	0	0	0	0	0
152078	6	9	4	22	22	17
152098	43	46	7	15	122	68
1521	1	12	0	24	14	8
152100	570	843	368	936	1112	810
152110	2	1	1	3	8	5
152118	0	0	0	0	2	0
152137	104	113	66	117	269	138
152138	0	0	0	0	0	0
152185	72	69	45	97	197	96
152189	120	92	21	139	182	102
152195	39	35	68	191	121	52
1522	24	50	22	141	57	38
152206	6	8	2	42	23	16
152217	18	38	8	74	58	39
152225	9	5	3	8	43	6
152273	5	11	1	4	19	10
1523	315	464	344	1954	749	544
152302	32	60	133	374	166	75
152330	249	191	22	341	463	286
1524	1	3	0	3	3	2
152404	24	18	4	20	39	18
152405	0	0	0	0	0	0
152485	55	61	42	253	121	55
1525	105	199	142	359	536	272
152503	59	61	37	44	108	73
152518	60	54	20	46	115	64
152519	8	25	26	32	56	33
152559	26	24	11	10	62	23
152573	1	1	0	0	1	2
152579	37	81	207	370	180	117
152641	0	1	0	1	2	0
152687	89	139	29	68	199	123
1527	0	0	0	0	0	0
152742	0	1	0	0	6	2
152756	32	32	15	71	59	28
152789	36	47	2	47	57	39
1528	2491	3117	958	3681	4277	3638
152815	200	308	80	221	747	352
152816	0	3	0	3	5	3
152831	59	56	11	45	143	44
152877	1	1	2	0	2	1
152926	435	372	139	606	646	396
152940	0	2	0	0	5	2
152992	8	11	19	81	25	20
153	175	252	3	21	467	216
153020	28	55	13	51	121	64
153090	18	38	80	125	54	32
153129	38	84	20	72	149	80
153201	4	3	2	1	15	1
153218	0	1	1	3	3	1
153222	224	271	51	148	460	275
153241	51	32	10	22	121	41
153328	1	0	2	4	1	3
153339	1257	1867	317	613	2800	1951
153364	19	16	9	32	43	27
153396	106	178	36	115	316	167
1534	270	301	205	918	505	282
153443	262	343	115	236	628	391
153478	3	1	1	6	9	0
1535	3	10	1	60	17	13
153527	577	931	520	1051	899	867
153562	130	166	277	343	364	236
153571	3	9	0	5	8	5
153572	163	225	5	45	528	233
153579	2	4	0	6	2	1
1536	108	25	3	8	40	21
153642	63	73	23	96	156	77
153643	5	1	3	20	27	12
153657	5	8	6	33	24	19
153684	0	1	2	5	13	4
1537	74	83	105	471	119	82
153733	66	91	6	17	105	71
153743	1	4	0	5	23	10
153745	0	1	0	0	0	1
153768	28	27	14	16	94	53
153769	5	4	53	92	16	17
153770	0	3	1	5	5	0
1538	0	0	0	0	1	0
153830	234	252	31	104	456	322
1539	2	0	0	1	14	2
153910	1	3	0	2	8	2
153918	0	1	0	0	2	0
154	7	10	4	26	33	13
1540	210	354	155	380	551	367
154007	86	97	44	163	215	95
154043	37	62	15	118	128	65
154064	0	1	2	9	1	0
154075	50	69	6	106	181	60
154089	0	1	0	0	0	2
154091	37	52	5	38	125	58
154092	2	1	0	0	5	1
154141	224	205	136	507	520	240
154150	0	0	0	0	0	0
154197	13	6	0	20	12	9
154214	4	5	6	12	33	7
154215	2	2	0	1	11	1
154288	0	0	0	0	0	0
1543	430	378	46	981	1163	719
154313	12	12	4	18	22	11
154386	0	1	0	1	0	1
1544	6	3	0	4	14	1
154442	8	20	3	8	40	24
154449	0	0	0	0	0	0
154467	305	361	442	1305	495	483
1545	81	92	10	24	250	181
154661	18	7	2	7	60	13
154664	11	5	4	14	51	12
154743	16	13	3	11	51	22
154754	9229	15359	1011830	16406	9479	16538
154761	6	12	13	38	17	7
154790	0	0	0	0	1	2
154791	1042	523	254	2342	604	504
154796	31	20	14	87	61	32
1548	0	0	0	2	4	0
154807	27	41	22	82	102	55
154810	164	252	283	507	228	290
154822	1	0	0	0	3	0
154860	0	1	0	0	1	0
154865	8	13	2	12	38	12
154872	1	1	1	0	2	0
154881	57	93	42	201	192	79
1549	0	0	0	1	1	1
154907	1	1	0	0	11	2
155	0	0	0	0	0	1
155006	4	1	3	4	19	7
155038	8	14	3	17	31	15
155051	0	0	0	2	2	1
155054	17	28	33	59	57	31
155061	27	59	12	80	84	39
155066	139	254	79	1113	762	291
1551	1	1	1	1	14	2
155184	0	0	2	0	2	0
155185	4	2	1	26	14	5
1553	0	0	0	0	0	1
155368	29	47	8	83	116	59
155370	292	542	817	811	1026	665
155382	8	9	2	20	16	7
155400	19	22	19	122	74	37
155435	69	90	43	183	191	96
155465	36	43	1	24	137	49
1555	7	6	2	8	22	5
1556	2	6	1	3	21	1
1557	1	1	1	0	4	3
1558	5	5	0	24	28	11
1559	16	1	3	139	27	4
156	9	9	32	49	24	13
1562	5	3	0	13	12	7
1564	2	5	2	25	6	3
1565	2	1	1	24	3	2
157	189	243	44	335	485	259
1571	0	2	1	11	12	3
1572	1	0	1	0	1	0
157247	82	87	52	133	199	95
157285	7	11	7	27	10	8
1573	47	63	28	233	115	63
157310	1	8	6	7	8	6
157313	2	2	1	2	5	3
157378	86	56	6	26	78	43
157381	1	0	0	0	4	0
157506	492	172	143	150	327	195
157556	5	5	0	11	6	3
157567	107	243	58	181	473	241
157570	17	6	1	5	27	5
157574	69	97	46	138	183	93
1576	6	1	1	3	7	0
157627	1	1	1	0	12	1
157638	60	74	36	59	137	75
157657	37	74	12	58	137	63
157680	82	115	30	199	287	131
157693	0	0	1	2	0	0
157695	5	5	0	5	18	14
157697	229	301	107	597	478	305
1577	692	270	192	518	937	393
157724	0	2	0	0	5	1
157739	0	0	2	4	2	0
157753	5	2	2	12	16	2
157769	236	271	28	41	367	236
157773	13	34	7	26	45	41
157777	17	20	1	6	51	20
157807	5	8	1	8	16	4
157848	0	0	0	4	0	2
157855	1	1	0	1	21	6
157869	7	18	0	7	29	10
1579	0	2	0	1	1	0
157922	43	51	77	140	102	66
157927	0	0	0	0	1	0
157983	4	11	5	1	7	8
158	447	727	873	2032	1345	960
1580	0	4	0	3	29	14
158035	4	3	0	0	8	6
158038	27	25	19	71	63	36
158046	3	3	1	0	4	5
158055	1	1	4	2	2	2
158056	15	18	12	74	28	13
158062	0	0	1	1	0	0
158067	10	11	13	88	43	29
1581	1	0	0	0	2	1
158131	0	0	0	0	1	0
158135	4	4	3	5	15	6
158158	7	13	21	76	28	18
158160	36	30	48	92	102	41
1582	1	2	0	0	3	1
158219	47	59	58	103	155	80
158228	5	2	1	6	5	1
158234	165	241	136	330	509	275
158248	1	0	0	2	3	1
158293	109	139	66	165	288	153
158295	1	1	0	0	15	4
158297	0	2	1	2	4	3
1583	0	0	2	4	0	0
158314	1	1	0	0	4	1
158326	1	3	2	5	21	1
158358	166	209	49	155	511	222
158376	2	1	1	4	2	5
158381	17	21	1	5	25	16
158399	117	174	36	105	342	159
1584	0	0	0	0	0	0
158401	5	6	0	4	31	7
158405	6	7	10	56	14	9
158427	144	184	83	212	218	165
158431	4	5	4	8	19	7
158435	0	0	0	4	9	2
158471	312	489	101	669	931	509
1585	0	0	0	0	0	0
158506	0	2	0	0	0	1
158511	1	1	1	1	3	2
158521	0	0	0	0	1	0
158572	5	9	1	8	20	2
158584	247	421	130	710	842	491
158586	13	32	4	14	92	34
1586	37	9	0	71	9	11
158696	0	0	0	0	3	0
1587	1	0	0	0	0	0
158724	0	0	0	0	0	0
158747	78	148	55	105	253	177
158763	0	1	1	0	2	0
158787	25	45	36	179	64	52
158798	0	3	0	0	1	1
1588	0	0	1	1	6	0
158800	0	2	0	1	4	1
158801	31	44	9	110	85	59
158809	0	0	0	0	3	0
158830	0	0	0	0	0	0
158833	1	0	0	0	1	2
158835	0	2	0	0	3	0
158866	73	77	25	113	146	85
158880	122	92	7	81	170	90
1589	0	0	0	0	0	0
158931	46	61	12	129	85	64
158983	0	0	0	0	0	0
159	78	132	39	102	234	150
159013	100	155	91	161	241	179
159090	95	83	14	41	173	84
159091	9	22	7	30	35	25
1591	4	4	1	5	153	10
159119	0	0	0	0	0	0
159125	0	0	0	0	2	1
159162	2	2	0	0	8	2
159163	0	0	0	0	0	0
159195	79	79	99	249	176	129
1592	1	1	0	0	2	1
159296	1	8	1	2	13	8
1593	56	41	28	333	102	50
159371	3	1	1	3	20	7
1594	2	8	13	21	10	6
1595	6145	5141	1006	1954	4839	4419
159686	1	7	1	4	22	6
159963	3	2	0	1	24	2
159989	36	146	10	36	214	146
16	576	1066	3366	3893	2012	1294
160	105	160	169	702	395	182
1600	7	27	1	7	34	30
160065	0	0	0	0	1	0
1601	98	220	95	128	417	272
160140	15	22	2	5	48	25
1602	136	248	12	195	526	282
160287	8	3	1	5	17	8
160298	0	0	0	0	0	0
1603	6212	8186	5577	9418	8441	9029
160335	9	27	5	33	55	23
160364	0	0	0	0	5	1
160365	1	2	0	0	5	0
1604	173	261	138	179	398	244
160418	577	649	125	165	1112	656
160419	0	1	0	0	6	1
160428	51	80	29	68	180	108
160492	11	26	7	67	55	33
1605	126	210	168	550	293	291
160518	145	166	37	131	309	193
1606	39	62	113	280	92	50
160622	16	24	7	34	25	12
1607	12	84	5	27	217	109
160728	4	2	2	13	28	3
160760	14	21	4	11	68	24
160762	1	2	0	0	4	1
160777	2	0	0	2	10	4
1608	8	21	11	49	33	12
160851	8	15	5	23	55	13
160857	163	138	11	36	220	135
160897	63	90	27	52	234	90
1609	11	12	17	71	17	18
161	48	67	55	346	94	61
1610	2	0	1	5	4	1
161003	0	0	0	0	2	1
1611	330	340	444	1338	570	424
161142	0	3	0	0	13	3
161145	13	13	12	75	23	19
161176	0	1	0	1	0	0
161198	8	63	3	4	49	34
1612	81	117	102	515	229	141
161247	1	1	20	7	1	3
161253	15	20	9	25	42	27
161291	122	118	31	84	254	151
1613	11	10	37	51	32	25
161357	10	1	1	1	43	1
161394	17	19	13	39	44	20
161424	5	3	14	42	10	6
161436	33	38	14	27	119	35
161497	0	2	0	1	5	2
1615	605	1498	492	1184	2456	1585
161502	0	0	0	1	0	1
161514	0	0	0	0	4	0
161582	53	81	24	119	116	104
1616	5	12	3	0	14	15
161635	2	0	0	2	0	2
1617	0	0	0	0	0	0
161725	0	0	0	2	1	0
161742	31	44	5	10	61	44
161753	5	16	7	39	15	21
161779	17	37	23	69	85	52
1618	0	1	0	1	13	0
161823	133	205	56	247	312	210
161829	3	4	1	1	6	4
161835	3	19	0	8	38	14
161882	0	0	2	0	0	2
161931	0	0	0	0	1	1
162	87	83	95	424	157	98
1620	7	10	3	39	36	14
162073	307	299	180	178	427	386
162083	2	1	0	0	6	6
1621	0	0	0	0	1	0
162137	0	0	0	0	4	0
1622	9753	12353	2021	14049	11666	12679
162239	32	68	19	36	147	76
162282	2	2	0	1	42	6
162333	3	1	2	22	14	6
162387	14	14	11	107	52	19
162394	117	194	158	239	460	338
162417	5	13	17	85	20	13
162427	187	226	131	459	377	289
162461	15	52	21	116	91	71
162466	0	0	0	0	0	0
162494	2	4	4	6	3	3
162514	1	6	4	5	5	4
162515	0	0	0	8	7	1
162517	1	1	1	1	4	1
162540	0	0	0	0	0	0
162605	0	0	0	0	1	0
162632	0	9	6	3	33	12
162655	23	11	7	25	51	22
162681	13	18	1	3	43	11
162699	0	0	0	0	0	0
1627	30	28	32	116	28	20
1628	29	31	9	155	51	26
1629	296	251	57	196	456	236
162962	41	63	30	91	120	60
162963	16	30	17	50	103	53
162966	38	50	46	45	114	71
162967	89	107	33	148	191	147
162968	16	17	4	15	19	21
162972	5	12	35	52	48	18
162979	2	3	1	11	4	6
162989	33	63	56	203	90	50
162993	27	58	10	40	106	63
162998	8	3	1	2	39	14
163	373	660	538	1116	910	653
1630	8	20	0	0	92	22
163033	13	9	11	47	17	9
163049	160	288	141	385	600	314
163050	38	46	18	51	134	61
163051	98	95	46	97	204	109
163059	37	61	13	70	160	74
163071	2	1	3	0	7	3
163081	75	159	36	125	308	178
163087	25	55	17	42	103	55
163115	40	101	9	70	165	112
163126	31	45	3	32	62	39
163131	56	70	9	35	137	62
163154	0	0	0	0	0	0
163175	5	5	1	2	6	3
163183	127	187	71	512	305	179
1632	51	63	63	276	92	55
163223	26	11	0	22	24	13
163227	30	42	10	24	99	39
163255	61	98	17	96	244	111
163259	11	14	11	19	62	22
1633	134	115	13	52	358	173
163351	2	2	1	0	24	4
1634	252	289	128	155	361	600
163404	22	15	0	3	44	12
163479	0	0	0	1	7	3
163486	6	6	2	17	22	6
